Stunde;2019;2020;2021;2022
4793;0.04621;0.028;0.0937;0.44342
4794;0.05127;0.03465;0.1;0.4841
4795;0.055;0.03795;0.11;0.58125
4796;0.05399;0.03841;0.1152;0.57005
4797;0.057;0.038;0.11002;0.46615
4798;0.0506;0.03945;0.10386;0.3927
4799;0.04492;0.03752;0.09778;0.28591
4800;0.04121;0.034;0.0857;0.26835
4801;0.03808;0.02836;0.08131;0.24192
4802;0.03681;0.027;0.0797;0.23463
4803;0.03561;0.0254;0.07738;0.23689
4804;0.03436;0.02502;0.07793;0.23599
4805;0.03403;0.02506;0.0809;0.28009
4806;0.035;0.02494;0.09903;0.37703
4807;0.0359;0.0254;0.11485;0.42507
4808;0.03679;0.02491;0.11136;0.39446
4809;0.0368;0.02493;0.10211;0.33409
4810;0.03504;0.02472;0.09301;0.29915
4811;0.03291;0.02349;0.08892;0.23098
4812;0.03163;0.02319;0.085;0.22872
4813;0.02779;0.02113;0.0783;0.23591
4814;0.02798;0.01946;0.07587;0.23846
4815;0.02881;0.02089;0.07845;0.2874
4816;0.03151;0.02428;0.0803;0.31997
4817;0.03474;0.026;0.08652;0.38032
4818;0.03692;0.0298;0.09834;0.4391
4819;0.03838;0.03615;0.106;0.51399
4820;0.03753;0.03752;0.1127;0.52626
4821;0.03772;0.03795;0.10997;0.46773
4822;0.0392;0.04042;0.106;0.41357
4823;0.03729;0.03669;0.091;0.37483
4824;0.0345;0.03202;0.08201;0.336
4825;0.0324;0.02757;0.07818;0.32874
4826;0.03198;0.0264;0.07615;0.33229
4827;0.03027;0.02601;0.0765;0.33567
4828;0.03;0.026;0.0763;0.32724
4829;0.03003;0.02709;0.08;0.334
4830;0.02988;0.03524;0.09326;0.43695
4831;0.03067;0.03829;0.10656;0.49388
4832;0.03102;0.039;0.10845;0.48831
4833;0.03101;0.03822;0.09591;0.46298
4834;0.02969;0.03635;0.08707;0.43195
4835;0.02931;0.03095;0.07998;0.38109
4836;0.02872;0.02634;0.07961;0.34606
4837;0.01305;0.02515;0.07644;0.31996
4838;0.00975;0.02536;0.07593;0.31482
4839;0.02086;0.02511;0.07704;0.30794
4840;0.02804;0.02593;0.08263;0.33708
4841;0.03202;0.03519;0.09073;0.34619
4842;0.0359;0.03912;0.10178;0.42787
4843;0.04242;0.04254;0.11359;0.48871
4844;0.0436;0.0439;0.11144;0.51545
4845;0.04492;0.041;0.11;0.49518
4846;0.04662;0.0408;0.10459;0.51329
4847;0.04;0.03752;0.0955;0.41996
4848;0.03747;0.03138;0.08301;0.37269
4849;0.03511;0.02785;0.07736;0.3341
4850;0.03423;0.02708;0.07599;0.33341
4851;0.03422;0.02695;0.07501;0.32735
4852;0.03416;0.02698;0.07412;0.32825
4853;0.03618;0.02805;0.0781;0.33695
4854;0.0429;0.03584;0.09506;0.40988
4855;0.04769;0.03907;0.10377;0.4509
4856;0.048;0.03828;0.10525;0.43692
4857;0.04647;0.03525;0.09692;0.4094
4858;0.04445;0.02779;0.08808;0.34265
4859;0.0422;0.02617;0.08537;0.33403
4860;0.03835;0.02631;0.08132;0.30756
4861;0.03839;0.02483;0.07859;0.27404
4862;0.038;0.02246;0.07564;0.27557
4863;0.03831;0.02401;0.074;0.30099
4864;0.03976;0.02475;0.07992;0.30109
4865;0.04498;0.0281;0.08798;0.39104
4866;0.04898;0.03807;0.09596;0.45056
4867;0.05394;0.04274;0.102;0.47999
4868;0.05334;0.04182;0.105;0.4809
4869;0.05059;0.04048;0.10203;0.4946
4870;0.05187;0.03973;0.09706;0.46104
4871;0.04336;0.03713;0.08394;0.42492
4872;0.03861;0.03331;0.08603;0.40456
4873;0.03758;0.02839;0.0801;0.34467
4874;0.03698;0.02717;0.07649;0.35199
4875;0.03652;0.02607;0.0751;0.33701
4876;0.03632;0.02605;0.07667;0.33204
4877;0.0377;0.02878;0.08303;0.33127
4878;0.04515;0.03518;0.09442;0.33703
4879;0.05396;0.0394;0.10563;0.33312
4880;0.05098;0.0389;0.10691;0.34378
4881;0.04965;0.03767;0.09806;0.35096
4882;0.04647;0.03444;0.09301;0.33702
4883;0.0443;0.03231;0.08995;0.30736
4884;0.04097;0.0295;0.08809;0.28506
4885;0.04023;0.02819;0.07919;0.24273
4886;0.04017;0.02697;0.07451;0.18397
4887;0.04095;0.029;0.07501;0.18545
4888;0.0449;0.03169;0.0758;0.22644
4889;0.05297;0.03883;0.08545;0.28503
4890;0.05771;0.04219;0.09355;0.33602
4891;0.06298;0.04574;0.10342;0.37287
4892;0.06341;0.04434;0.10601;0.40215
4893;0.05942;0.04196;0.09972;0.40561
4894;0.055;0.04144;0.09515;0.3969
4895;0.0455;0.03692;0.08992;0.36661
4896;0.04225;0.03596;0.085;0.39326
4897;0.03965;0.03298;0.08042;0.37924
4898;0.03848;0.031;0.0763;0.35506
4899;0.03814;0.02986;0.07128;0.331
4900;0.03794;0.02899;0.07033;0.31618
4901;0.03853;0.03143;0.06987;0.30282
4902;0.04578;0.04033;0.0713;0.27276
4903;0.05306;0.04589;0.07586;0.26093
4904;0.05735;0.03936;0.0783;0.22242
4905;0.05775;0.03767;0.07881;0.16289
4906;0.05144;0.03392;0.07553;0.14999
4907;0.04746;0.03097;0.07203;0.10016
4908;0.04565;0.03076;0.0703;0.07172
4909;0.04408;0.02925;0.06404;0.05848
4910;0.04512;0.0279;0.0631;0.04877
4911;0.047;0.02969;0.06501;0.0644
4912;0.05063;0.03093;0.06891;0.12006
4913;0.05775;0.03819;0.07772;0.25588
4914;0.06813;0.04286;0.08507;0.35502
4915;0.07406;0.04523;0.09021;0.3904
4916;0.06816;0.04364;0.09004;0.41885
4917;0.05936;0.04209;0.087;0.43315
4918;0.05781;0.04169;0.0795;0.41716
4919;0.0498;0.036;0.0724;0.37448
4920;0.04562;0.03172;0.05906;0.3464
4921;0.04205;0.02563;0.05424;0.27676
4922;0.03958;0.02394;0.05351;0.26497
4923;0.03909;0.02294;0.04906;0.26603
4924;0.0389;0.02371;0.04909;0.26171
4925;0.04067;0.02522;0.0491;0.28629
4926;0.04707;0.03009;0.04908;0.37508
4927;0.05894;0.03614;0.04915;0.41014
4928;0.05531;0.03995;0.05358;0.41234
4929;0.0567;0.03983;0.05241;0.35064
4930;0.05278;0.04002;0.04923;0.29558
4931;0.05065;0.03604;0.0503;0.26525
4932;0.04785;0.02957;0.0499;0.23509
4933;0.04694;0.02604;0.04856;0.23132
4934;0.04569;0.0242;0.04674;0.22245
4935;0.04778;0.02401;0.04785;0.20361
4936;0.05015;0.02385;0.04965;0.25943
4937;0.05685;0.02675;0.06717;0.26629
4938;0.06205;0.03497;0.0804;0.33355
4939;0.06958;0.03685;0.08777;0.3792
4940;0.06186;0.03739;0.09146;0.38381
4941;0.05675;0.03704;0.09185;0.38686
4942;0.05074;0.03717;0.09186;0.39169
4943;0.04188;0.03465;0.08593;0.33098
4944;0.03865;0.03463;0.0754;0.33038
4945;0.03773;0.03056;0.0726;0.31603
4946;0.03719;0.02793;0.06994;0.27685
4947;0.03657;0.02603;0.06907;0.29279
4948;0.03637;0.025;0.07244;0.30031
4949;0.03849;0.02504;0.07644;0.34694
4950;0.04308;0.02518;0.09054;0.40823
4951;0.04966;0.0263;0.09996;0.45437
4952;0.05418;0.02629;0.102;0.39164
4953;0.05589;0.02395;0.09906;0.2935
4954;0.05366;0.02082;0.09168;0.23559
4955;0.04831;0.02018;0.08998;0.26281
4956;0.0396;0.02026;0.08683;0.20001
4957;0.03903;0.01787;0.0824;0.18858
4958;0.03872;0.01815;0.08199;0.1831
4959;0.03885;0.01845;0.08343;0.17958
4960;0.03936;0.01978;0.08341;0.19016
4961;0.04919;0.02501;0.09173;0.2643
4962;0.05207;0.0289;0.10341;0.35001
4963;0.05362;0.03158;0.109;0.43255
4964;0.05206;0.03222;0.109;0.43897
4965;0.04897;0.03141;0.10482;0.4475
4966;0.04814;0.03215;0.095;0.43728
4967;0.03867;0.02479;0.08394;0.37627
4968;0.03901;0.02378;0.08008;0.405
4969;0.03759;0.0216;0.0753;0.35119
4970;0.03701;0.02037;0.07255;0.34708
4971;0.03604;0.017;0.07217;0.34999
4972;0.0351;0.0171;0.07102;0.34833
4973;0.03528;0.0165;0.07602;0.37714
4974;0.0342;0.0107;0.09115;0.46
4975;0.03605;0.01082;0.09992;0.49994
4976;0.03742;0.01588;0.10098;0.49241
4977;0.03943;0.01783;0.08927;0.43499
4978;0.03816;0.0099;0.08408;0.42561
4979;0.03689;0.002;0.08367;0.4184
4980;0.0349;0.00084;0.083;0.38992
4981;0.03371;-0.00582;0.07943;0.34889
4982;0.03292;-0.04497;0.078;0.33795
4983;0.03274;-0.02135;0.0798;0.35331
4984;0.03385;-0.00207;0.08286;0.37124
4985;0.03562;0.00677;0.09275;0.42965
4986;0.03879;0.02264;0.10144;0.50091
4987;0.03894;0.02564;0.11194;0.53267
4988;0.03791;0.0327;0.10779;0.54987
4989;0.03619;0.03569;0.10474;0.52936
4990;0.03619;0.03697;0.09399;0.50498
4991;0.034;0.03204;0.08142;0.42897
4992;0.03098;0.03243;0.08259;0.43779
4993;0.03002;0.02711;0.07541;0.40091
4994;0.0282;0.0258;0.0711;0.39997
4995;0.02627;0.02415;0.07404;0.39971
4996;0.0271;0.02402;0.07441;0.39997
4997;0.0268;0.02718;0.07681;0.40004
4998;0.0256;0.03586;0.09492;0.49393
4999;0.0281;0.03795;0.10929;0.55928
5000;0.03005;0.03859;0.11186;0.53956
5001;0.03028;0.03872;0.09495;0.50142
5002;0.03206;0.03687;0.08508;0.45116
5003;0.03261;0.03545;0.08001;0.41845
5004;0.03168;0.03218;0.07103;0.42607
5005;0.02932;0.03054;0.06079;0.40958
5006;0.02845;0.03046;0.05862;0.4251
5007;0.02845;0.0314;0.05636;0.43366
5008;0.03005;0.03444;0.0546;0.45439
5009;0.034;0.03644;0.06414;0.51393
5010;0.03837;0.0385;0.08129;0.56385
5011;0.04003;0.03936;0.09113;0.59894
5012;0.0403;0.03798;0.09493;0.58699
5013;0.04087;0.03372;0.08826;0.55743
5014;0.04146;0.029;0.08302;0.53423
5015;0.03901;0.02262;0.07149;0.45172
5016;0.03577;0.01871;0.05558;0.40002
5017;0.03405;0.01916;0.0501;0.3841
5018;0.03265;0.01682;0.04598;0.37381
5019;0.03246;0.0172;0.04343;0.38851
5020;0.0327;0.01711;0.04471;0.37483
5021;0.03543;0.02156;0.05085;0.40261
5022;0.04075;0.02621;0.05967;0.46316
5023;0.05195;0.03217;0.06923;0.50814
5024;0.0574;0.03332;0.06594;0.51717
5025;0.05151;0.02862;0.04859;0.50393
5026;0.04884;0.02358;0.00983;0.46344
5027;0.04829;0.02104;0.00007;0.44893
5028;0.04735;0.01493;0;0.39444
5029;0.04572;0.00004;-0.00495;0.36645
5030;0.0453;0.00148;-0.00886;0.36504
5031;0.04513;0.00813;-0.00109;0.40498
5032;0.04495;0.02103;0.00009;0.40708
5033;0.04521;0.02709;0.04469;0.46152
5034;0.0495;0.03096;0.07498;0.48987
5035;0.06074;0.03578;0.09135;0.51251
5036;0.0605;0.03694;0.09426;0.50433
5037;0.05323;0.03678;0.09598;0.48494
5038;0.04938;0.03421;0.09295;0.48205
5039;0.04325;0.02831;0.08295;0.42574
5040;0.0388;0.02616;0.06213;0.425
5041;0.03835;0.0235;0.05294;0.4043
5042;0.03816;0.02353;0.05007;0.405
5043;0.038;0.02238;0.04686;0.39585
5044;0.03816;0.02279;0.04621;0.37706
5045;0.03954;0.02365;0.05689;0.38398
5046;0.0485;0.02978;0.0721;0.40678
5047;0.05498;0.03285;0.07873;0.42302
5048;0.05616;0.03059;0.08014;0.41272
5049;0.05425;0.02273;0.06311;0.38865
5050;0.0499;0.01065;0.05618;0.33548
5051;0.04596;0.00356;0.05031;0.30854
5052;0.04175;0.00013;0.0487;0.26846
5053;0.04065;0.00007;0.04348;0.23678
5054;0.04;0.00007;0.04027;0.24778
5055;0.03995;0.00008;0.0435;0.29173
5056;0.03978;0.00377;0.04686;0.31643
5057;0.04204;0.01474;0.06381;0.38844
5058;0.04691;0.02674;0.07526;0.42586
5059;0.05366;0.03402;0.106;0.45415
5060;0.05299;0.03561;0.11617;0.46771
5061;0.04788;0.03938;0.101;0.46669
5062;0.04366;0.037;0.085;0.46624
5063;0.03866;0.0342;0.06962;0.44193
5064;0.03798;0.03597;0.059;0.38279
5065;0.03754;0.03178;0.05363;0.33988
5066;0.03598;0.0291;0.04176;0.3001
5067;0.03578;0.02717;0.03895;0.29305
5068;0.03619;0.02699;0.03592;0.2713
5069;0.038;0.0292;0.03337;0.27241
5070;0.04412;0.03691;0.04043;0.26103
5071;0.06111;0.03964;0.04057;0.2648
5072;0.06194;0.03953;0.03621;0.30001
5073;0.05978;0.03488;0.01476;0.28637
5074;0.05147;0.02814;0.00001;0.2611
5075;0.05071;0.02749;-0.00007;0.25576
5076;0.0477;0.02673;-0.00994;0.26308
5077;0.04583;0.02555;-0.02003;0.21908
5078;0.04401;0.0262;-0.02006;0.20874
5079;0.04317;0.02759;-0.01896;0.22608
5080;0.04321;0.03025;-0.00138;0.25207
5081;0.0479;0.03808;0.00944;0.31601
5082;0.05202;0.04494;0.05061;0.39479
5083;0.05593;0.06002;0.06553;0.44955
5084;0.06571;0.0568;0.06993;0.45295
5085;0.06995;0.04983;0.07091;0.46452
5086;0.05451;0.04454;0.06556;0.46567
5087;0.04262;0.03753;0.0596;0.42589
5088;0.039;0.0388;0.05282;0.38506
5089;0.03707;0.0339;0.04933;0.34406
5090;0.03664;0.03199;0.04942;0.33881
5091;0.03726;0.03158;0.04979;0.32086
5092;0.03737;0.03174;0.05;0.32972
5093;0.03754;0.03428;0.05235;0.38
5094;0.04193;0.04056;0.05002;0.42966
5095;0.04692;0.04369;0.05689;0.46791
5096;0.04681;0.04491;0.05779;0.4749
5097;0.04243;0.04165;0.05776;0.45905
5098;0.04076;0.03825;0.05916;0.44789
5099;0.03985;0.0327;0.05925;0.42822
5100;0.03952;0.03049;0.0601;0.3921
5101;0.03957;0.02949;0.05603;0.3882
5102;0.03923;0.03009;0.05006;0.3774
5103;0.04011;0.03195;0.04894;0.38509
5104;0.04015;0.03349;0.05087;0.3989
5105;0.04533;0.04266;0.06059;0.43725
5106;0.05596;0.04908;0.06852;0.46106
5107;0.06494;0.0544;0.07592;0.51066
5108;0.06807;0.04912;0.08;0.53088
5109;0.05936;0.04615;0.07601;0.52433
5110;0.05153;0.04497;0.07293;0.50933
5111;0.04454;0.03827;0.0603;0.46958
5112;0.04;0.03335;0.06156;0.44098
5113;0.03889;0.0246;0.05605;0.3901
5114;0.0382;0.02428;0.05471;0.3821
5115;0.03793;0.02399;0.05124;0.35989
5116;0.0381;0.02367;0.05126;0.35269
5117;0.04072;0.024;0.05924;0.39303
5118;0.048;0.025;0.08218;0.45704
5119;0.04796;0.02759;0.08992;0.4799
5120;0.04946;0.02593;0.09747;0.4789
5121;0.05047;0.0244;0.08774;0.39791
5122;0.04795;0.02322;0.0828;0.32826
5123;0.04496;0.02337;0.07995;0.30777
5124;0.04231;0.02431;0.07683;0.23487
5125;0.04128;0.02374;0.07008;0.22741
5126;0.04008;0.02311;0.0642;0.19839
5127;0.04022;0.02316;0.06867;0.219
5128;0.04146;0.02554;0.06997;0.27471
5129;0.04409;0.03262;0.08235;0.32411
5130;0.04595;0.03843;0.0956;0.43536
5131;0.04951;0.03878;0.10841;0.49947
5132;0.049;0.03837;0.1167;0.51107
5133;0.04717;0.03778;0.11752;0.51317
5134;0.04396;0.03712;0.10497;0.48491
5135;0.04112;0.03309;0.09291;0.44126
5136;0.03896;0.03067;0.08542;0.38395
5137;0.03694;0.02782;0.07859;0.36807
5138;0.03493;0.02697;0.07779;0.34014
5139;0.03505;0.02525;0.07503;0.3263
5140;0.03685;0.02523;0.07501;0.32996
5141;0.0355;0.02509;0.07878;0.36876
5142;0.035;0.02546;0.10082;0.44047
5143;0.03401;0.02609;0.13;0.45386
5144;0.03772;0.0274;0.11852;0.44421
5145;0.03851;0.02762;0.10406;0.37024
5146;0.03704;0.02763;0.09623;0.31782
5147;0.03563;0.02801;0.09521;0.24461
5148;0.03504;0.02642;0.09479;0.24356
5149;0.03243;0.02476;0.08896;0.18252
5150;0.0301;0.02453;0.08548;0.19908
5151;0.0304;0.02416;0.08542;0.29192
5152;0.03052;0.02386;0.08793;0.36159
5153;0.03409;0.02556;0.09979;0.43852
5154;0.03895;0.02808;0.11542;0.50035
5155;0.04108;0.033;0.11952;0.55006
5156;0.04102;0.03414;0.11776;0.56689
5157;0.04158;0.03549;0.11;0.56076
5158;0.04196;0.03843;0.1049;0.50002
5159;0.03947;0.03489;0.09082;0.45218
5160;0.03769;0.02793;0.0861;0.4503
5161;0.035;0.02619;0.08023;0.41426
5162;0.03542;0.02605;0.07702;0.37507
5163;0.03601;0.02506;0.07665;0.34849
5164;0.03591;0.02603;0.0778;0.3453
5165;0.03388;0.02793;0.08348;0.37507
5166;0.03625;0.03412;0.09625;0.45227
5167;0.0343;0.03997;0.10823;0.4801
5168;0.03191;0.041;0.12304;0.47979
5169;0.03003;0.04265;0.11468;0.4499
5170;0.02826;0.0412;0.11077;0.40825
5171;0.02836;0.04116;0.10198;0.37091
5172;0.02906;0.04097;0.09844;0.34428
5173;0.02912;0.0399;0.09591;0.28402
5174;0.02902;0.03824;0.09083;0.31951
5175;0.02829;0.03718;0.09002;0.34264
5176;0.02989;0.03775;0.08891;0.36651
5177;0.03423;0.03967;0.09597;0.41697
5178;0.03902;0.0421;0.10746;0.49273
5179;0.042;0.04545;0.12894;0.51374
5180;0.04399;0.04306;0.124;0.50433
5181;0.047;0.0417;0.1101;0.49983
5182;0.04676;0.0409;0.09922;0.4806
5183;0.04224;0.03505;0.09003;0.42496
5184;0.03846;0.0316;0.08553;0.40606
5185;0.03531;0.02802;0.08099;0.35818
5186;0.03565;0.02614;0.07815;0.33764
5187;0.03492;0.02366;0.07815;0.33917
5188;0.03593;0.02367;0.07876;0.33852
5189;0.03873;0.02835;0.08295;0.39005
5190;0.048;0.033;0.09804;0.44991
5191;0.05518;0.04697;0.1251;0.468
5192;0.05602;0.04967;0.1262;0.48391
5193;0.05604;0.04645;0.11529;0.44714
5194;0.05573;0.04135;0.10814;0.42844
5195;0.05389;0.04033;0.101;0.4051
5196;0.04522;0.03938;0.099;0.3942
5197;0.04724;0.03698;0.08879;0.33105
5198;0.04387;0.03522;0.08299;0.29706
5199;0.04432;0.03481;0.08148;0.25621
5200;0.04493;0.03396;0.08511;0.25244
5201;0.04628;0.03777;0.09166;0.29118
5202;0.053;0.04041;0.10748;0.35502
5203;0.05111;0.04132;0.11095;0.41954
5204;0.055;0.0412;0.11174;0.42489
5205;0.05113;0.04116;0.09713;0.4373
5206;0.045;0.03983;0.083;0.42991
5207;0.03987;0.0322;0.0706;0.38655
5208;0.03848;0.03227;0.06503;0.36176
5209;0.03692;0.02629;0.0635;0.31505
5210;0.03462;0.02351;0.06297;0.30859
5211;0.03369;0.01964;0.06407;0.27645
5212;0.03461;0.0195;0.06423;0.26776
5213;0.03754;0.02285;0.06645;0.26114
5214;0.03927;0.02877;0.08143;0.29083
5215;0.04364;0.03308;0.09;0.31503
5216;0.045;0.03267;0.09498;0.30956
5217;0.044;0.02618;0.08613;0.27336
5218;0.04196;0.02458;0.07752;0.23811
5219;0.04137;0.02391;0.06908;0.20219
5220;0.04002;0.02372;0.06474;0.17012
5221;0.03887;0.02352;0.05915;0.14931
5222;0.03897;0.02379;0.05464;0.11602
5223;0.03899;0.02332;0.05528;0.13977
5224;0.04004;0.02483;0.05893;0.17516
5225;0.04384;0.03122;0.06521;0.23905
5226;0.04893;0.0396;0.07796;0.31816
5227;0.05178;0.04304;0.085;0.37249
5228;0.05387;0.0434;0.08427;0.39681
5229;0.05299;0.04243;0.08098;0.38064
5230;0.04912;0.04169;0.07924;0.36908
5231;0.04097;0.03671;0.06755;0.32498
5232;#WERT!;0.0269;0.06453;0.27789
5233;#WERT!;0.02399;0.05903;0.23285
5234;#WERT!;0.02312;0.05778;0.21828
5235;#WERT!;0.02302;0.05701;0.2064
5236;#WERT!;0.02406;0.05807;0.20047
5237;#WERT!;0.02709;0.06076;0.20523
5238;#WERT!;0.032;0.06084;0.205
5239;#WERT!;0.03696;0.06283;0.20629
5240;#WERT!;0.03845;0.06414;0.16227
5241;#WERT!;0.03755;0.0599;0.1427
5242;#WERT!;0.02875;0.05614;0.1
5243;#WERT!;0.02663;0.0537;0.08769
5244;#WERT!;0.02693;0.05353;0.08682
5245;#WERT!;0.02662;0.05156;0.06974
5246;#WERT!;0.0266;0.05354;0.07002
5247;#WERT!;0.02741;0.05352;0.08615
5248;#WERT!;0.03474;0.05701;0.10282
5249;#WERT!;0.03969;0.06908;0.19942
5250;#WERT!;0.04339;0.077;0.30167
5251;#WERT!;0.05396;0.08008;0.3933
5252;#WERT!;0.04922;0.0751;0.42199
5253;#WERT!;0.04339;0.069;0.41992
5254;#WERT!;0.04139;0.06419;0.40186
5255;#WERT!;0.03686;0.05802;0.35942
5256;0.03274;0.03426;0.01602;0.31008
5257;0.03135;0.03101;0.00127;0.27157
5258;0.0289;0.0292;0.00067;0.28149
5259;0.02797;0.02781;0.00059;0.27839
5260;0.02875;0.02748;0.00007;0.27289
5261;0.03225;0.03066;0.00004;0.31038
5262;0.03788;0.03489;0.00004;0.40854
5263;0.04276;0.03909;-0.00029;0.41999
5264;0.03998;0.0392;-0.00017;0.41468
5265;0.03747;0.039;-0.00437;0.38455
5266;0.03256;0.03645;-0.00996;0.33944
5267;0.03046;0.03337;-0.014;0.30707
5268;0.02853;0.03116;-0.02008;0.29266
5269;0.0285;0.03059;-0.0433;0.29401
5270;0.02837;0.02992;-0.06303;0.29468
5271;0.0287;0.03149;-0.05243;0.30777
5272;0.03076;0.03438;-0.02859;0.32986
5273;0.03599;0.04011;-0.00434;0.40602
5274;0.03904;0.04382;0.04074;0.43998
5275;0.04305;0.05011;0.062;0.4959
5276;0.04337;0.04707;0.06805;0.49385
5277;0.04363;0.0444;0.0659;0.455
5278;0.0421;0.04204;0.06373;0.42915
5279;0.03812;0.03599;0.05658;0.3912
5280;0.03492;0.038;0.04404;0.33076
5281;0.03457;0.0328;0.0392;0.29892
5282;0.03397;0.03096;0.03827;0.29895
5283;0.03406;0.02952;0.03192;0.2892
5284;0.03302;0.02894;0.0375;0.29575
5285;0.03599;0.0295;0.05088;0.32001
5286;0.04411;0.02948;0.07223;0.38292
5287;0.05392;0.0317;0.08239;0.41498
5288;0.0499;0.03264;0.0869;0.42622
5289;0.04393;0.03311;0.07913;0.38399
5290;0.03984;0.0296;0.06549;0.31009
5291;0.03838;0.02759;0.05802;0.28244
5292;0.03738;0.02509;0.05932;0.27757
5293;0.03564;0.02402;0.05424;0.25894
5294;0.03497;0.02471;0.05085;0.26064
5295;0.03496;0.02738;0.05497;0.26689
5296;0.03779;0.0289;0.05695;0.28937
5297;0.04081;0.0332;0.07496;0.35134
5298;0.04366;0.0381;0.09137;0.42
5299;0.0434;0.0407;0.10291;0.4698
5300;0.04007;0.0412;0.10761;0.46972
5301;0.0377;0.04009;0.103;0.42867
5302;0.03426;0.03862;0.09634;0.40645
5303;0.03126;0.03308;0.08365;0.34331
5304;0.03354;0.03195;0.07365;0.29701
5305;0.02909;0.02916;0.07096;0.28698
5306;0.0287;0.028;0.06729;0.29871
5307;0.0269;0.02617;0.06506;0.2856
5308;0.025;0.02578;0.06724;0.29399
5309;0.02066;0.0258;0.07051;0.29774
5310;0.02184;0.0247;0.08596;0.34367
5311;0.02841;0.0244;0.10523;0.39298
5312;0.02917;0.02503;0.115;0.39551
5313;0.02615;0.02464;0.10635;0.35626
5314;0.01259;0.02642;0.09728;0.3029
5315;0.00534;0.02537;0.08812;0.2849
5316;-0.00484;0.02401;0.0846;0.27476
5317;-0.02475;0.02341;0.07991;0.253
5318;-0.04962;0.02343;0.07407;0.25396
5319;-0.04498;0.02393;0.07549;0.27234
5320;-0.01922;0.02766;0.08035;0.3031
5321;-0.00002;0.02946;0.08951;0.353
5322;0.01061;0.035;0.10454;0.40993
5323;0.0263;0.0399;0.11629;0.449
5324;0.0279;0.04024;0.13717;0.45473
5325;0.02909;0.03899;0.12;0.42
5326;0.03183;0.03509;0.1116;0.40684
5327;0.02884;0.02627;0.09225;0.35501
5328;0.02496;0.03023;0.09107;0.30992
5329;0.01858;0.0287;0.0851;0.30003
5330;0.01455;0.02803;0.08393;0.31
5331;0.0127;0.0261;0.0821;0.3063
5332;0.01313;0.02695;0.08232;0.312
5333;0.01362;0.02913;0.08851;0.34706
5334;0.01194;0.0369;0.10796;0.40665
5335;0.0092;0.0412;0.13404;0.41997
5336;0.01158;0.04035;0.12161;0.4149
5337;0.00948;0.041;0.10898;0.39716
5338;-0.00009;0.04052;0.09297;0.3551
5339;-0.01201;0.03883;0.08863;0.31397
5340;-0.03225;0.03385;0.0846;0.29897
5341;-0.03575;0.03278;0.08221;0.26986
5342;-0.00998;0.03306;0.08029;0.26786
5343;0.00009;0.03682;0.08296;0.294
5344;0.01414;0.03944;0.08805;0.3348
5345;0.02753;0.04221;0.10447;0.40131
5346;0.03597;0.04638;0.115;0.45
5347;0.04263;0.05274;0.12846;0.5399
5348;0.04871;0.04729;0.14002;0.53475
5349;0.04842;0.0434;0.12501;0.446
5350;0.04;0.04084;0.117;0.41499
5351;0.03729;0.03074;0.103;0.39
5352;0.02879;0.03466;0.09667;0.4221
5353;0.02862;0.03312;0.0917;0.405
5354;0.0281;0.03112;0.09005;0.39569
5355;0.0275;0.02978;0.087;0.39195
5356;0.0281;0.03013;0.08464;0.40256
5357;0.02914;0.03233;0.08702;0.408
5358;0.03914;0.0361;0.10692;0.46921
5359;0.04603;0.04053;0.12;0.51331
5360;0.04052;0.04126;0.12077;0.508
5361;0.03871;0.04154;0.109;0.47256
5362;0.0367;0.03999;0.10272;0.4199
5363;0.0379;0.03522;0.09806;0.4056
5364;0.03618;0.03401;0.095;0.37639
5365;0.03623;0.03296;0.09194;0.32845
5366;0.0372;0.03216;0.09299;0.33437
5367;0.03751;0.03222;0.09495;0.37209
5368;0.03871;0.03856;0.10091;0.39324
5369;0.04553;0.04155;0.1114;0.44808
5370;0.06054;0.04301;0.12679;0.48999
5371;0.0715;0.04649;0.145;0.56
5372;0.0706;0.04131;0.144;0.5654
5373;0.06504;0.03998;0.13337;0.50778
5374;0.04486;0.03509;0.119;0.46947
5375;0.03663;0.02802;0.10712;0.42402
5376;0.03497;0.02489;0.09487;0.42723
5377;0.03401;0.02434;0.08537;0.40071
5378;0.03307;0.02435;0.08101;0.38787
5379;0.03327;0.02528;0.07996;0.37409
5380;0.03319;0.02703;0.0813;0.37579
5381;0.03531;0.03044;0.08526;0.38276
5382;0.04324;0.03493;0.113;0.3799
5383;0.05296;0.039;0.124;0.38874
5384;0.04997;0.0414;0.12193;0.3999
5385;0.04085;0.04128;0.10966;0.3745
5386;0.03726;0.03801;0.09998;0.33341
5387;0.03485;0.03444;0.08802;0.30002
5388;0.0321;0.03357;0.08375;0.24722
5389;0.03094;0.033;0.07405;0.19211
5390;0.02934;0.03279;0.07204;0.21362
5391;0.02978;0.03507;0.07186;0.29205
5392;0.03087;0.03638;0.07258;0.34176
5393;0.03554;0.04171;0.08613;0.4123
5394;0.03853;0.04997;0.10491;0.4662
5395;0.04681;0.0564;0.11748;0.50326
5396;0.04994;0.04587;0.11568;0.5047
5397;0.04792;0.0416;0.11577;0.47994
5398;0.04182;0.03783;0.10691;0.46191
5399;0.0363;0.03117;0.09219;0.42589
5400;0.03239;0.03149;0.07802;0.4163
5401;0.03045;0.02916;0.07566;0.3972
5402;0.02843;0.02842;0.07155;0.3779
5403;0.02827;0.02808;0.06945;0.354
